station_code,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,dominant_topic,purity,poi_count,longitude,latitude,label,supplemented_from,supplemented_station_name,supplemented_via_compound
11361,0.00945919397537203,0.00947236605947819,0.962147326260021,0.00945754643703379,0.00946356726809535,Topic_3,0.962147326260021,13,103.790584750298,1.30654331347581,Mixed-Use & Community,,,
11369,0.568814137589532,0.31140961195275,0.11745884348766,0.0011586725333155,0.00115873443674282,Topic_1,0.568814137589532,111,103.790820950661,1.30631818681755,Education & Professional Services,,,
11379,0.0168836629831111,0.213649951768418,0.0169612331450648,0.0168844155179695,0.735620736585437,Topic_5,0.735620736585437,7,103.791927185623,1.309139507957,Retail & Personal Care,,,
11381,0.00325861337561858,0.675664778462996,0.314558164087139,0.00325881194005486,0.00325963213419157,Topic_2,0.675664778462996,39,103.793313693442,1.30836537107105,Dining & Hospitality,,,
11389,0.00396382938149312,0.170570455524393,0.299168905431552,0.0800915554647947,0.446205254197767,Topic_5,0.446205254197767,32,103.792923654534,1.30903865782973,Retail & Personal Care,,,
11401,0.00289909680253998,0.289300123270947,0.457530839742369,0.0028964237921642,0.247373516391981,Topic_3,0.457530839742369,44,103.794996467376,1.30909330786868,Mixed-Use & Community,,,
11409,0.00421802654013667,0.323350363870203,0.00422241110359043,0.045466454372336,0.622742744113734,Topic_5,0.622742744113734,30,103.794397415711,1.30772523741266,Retail & Personal Care,,,
11419,0.0601806421780296,0.139634546491852,0.600271561530424,0.00185493779462295,0.198058312005071,Topic_3,0.600271561530424,69,103.796050029026,1.31136294332246,Mixed-Use & Community,,,
11429,0.491502213876926,0.000744756198327932,0.0168297977191705,0.468006715493365,0.022916516712211,Topic_1,0.491502213876926,173,103.798433000403,1.30453262154265,Education & Professional Services,,,
11439,0.00196672416382365,0.579538132068081,0.00196793741788503,0.0238037627361082,0.392723443614103,Topic_2,0.579538132068081,65,103.80025202278,1.30601239206782,Dining & Hospitality,,,
11441,0.0353852035019429,0.0354055917110222,0.0353854823344364,0.0353885949776928,0.858435127474906,Topic_5,0.858435127474906,3,103.7974993188,1.29786021614556,Retail & Personal Care,,,
11449,0.0194238333423913,0.178687730765314,0.0194340596253292,0.0194132919216329,0.763041084345333,Topic_5,0.763041084345333,6,103.797652154336,1.29834619222477,Retail & Personal Care,,,
11451,0.00276811013458857,0.901110760006567,0.0905712551995864,0.00277525480452461,0.00277461985473379,Topic_2,0.901110760006567,46,103.797015084136,1.30039659655647,Dining & Hospitality,,,
11459,0.00883147693939777,0.366921352150045,0.008822200205667,0.107025573502471,0.50839939720242,Topic_5,0.50839939720242,14,103.796885610877,1.30090577275667,Retail & Personal Care,,,
11469,0.0168995134955577,0.0169848004399111,0.0168962933544033,0.0168737533018733,0.932345639408255,Topic_5,0.932345639408255,7,103.801918228843,1.30109759962832,Retail & Personal Care,,,
11471,0.0110905834254307,0.0110810943722284,0.0110781100076188,0.0111309038341587,0.955619308360563,Topic_5,0.955619308360563,11,103.803200609184,1.29959120066105,Retail & Personal Care,,,
11481,0.132705122884564,0.0102237140337133,0.327378336312845,0.0102183345003095,0.519474492268569,Topic_5,0.519474492268569,12,103.806077405572,1.29806068762075,Retail & Personal Care,,,
11489,0.0149363101758528,0.290654983350331,0.0149431325673403,0.0149229752748233,0.664542598631653,Topic_5,0.664542598631653,8,103.804996423727,1.29845518125237,Retail & Personal Care,,,
11491,0.0354337594843117,0.0354008914769415,0.0353865125859043,0.0353965117287079,0.858382324724134,Topic_5,0.858382324724134,3,103.80768115511,1.29708567723641,Retail & Personal Care,,,
11499,0.0133911957136398,0.0133968830037641,0.0133901791133005,0.0133768773575871,0.946444864811709,Topic_5,0.946444864811709,9,103.807819503423,1.29686540976039,Retail & Personal Care,,,
11511,0.559054925028968,0.170155590881188,0.227324971697691,0.0418202824552597,0.00164422993689328,Topic_1,0.559054925028968,78,103.802450122974,1.28606333775901,Education & Professional Services,,,
11519,0.000596163054138286,0.178555660036127,0.552677559379053,0.267573235011835,0.000597382518847216,Topic_3,0.552677559379053,216,103.803284728081,1.28661509530725,Mixed-Use & Community,,,
11521,0.00166374195518168,0.0016653557367972,0.993337000901636,0.00166643985292489,0.00166746155346004,Topic_3,0.993337000901636,77,103.805496200287,1.28865245092957,Mixed-Use & Community,,,
11529,0.405601609063152,0.00732213192562726,0.00731151589461496,0.572421434752144,0.00734330836446149,Topic_4,0.572421434752144,17,103.806051223137,1.28895104566563,Industrial & Automotive,,,
11531,0.00383780414372633,0.00383982539086421,0.00384220266423556,0.578102419951394,0.41037774784978,Topic_4,0.578102419951394,33,103.807369680073,1.29091794893358,Industrial & Automotive,,,
11539,0.00334009308500967,0.128189939886348,0.00334161581709338,0.861787697991216,0.00334065322033254,Topic_4,0.861787697991216,38,103.807852699116,1.29111327041581,Industrial & Automotive,,,
11551,0.00732929609574163,0.083343773521192,0.00734345736447036,0.285133984025,0.616849488993595,Topic_5,0.616849488993595,17,103.804097196068,1.29127560843883,Retail & Personal Care,,,
11561,0.00625204507649085,0.574744443184304,0.00626570014968746,0.00625154410806861,0.406486267481449,Topic_2,0.574744443184304,20,103.80248725173,1.29112738109624,Dining & Hospitality,,,
11579,0.00395564794346097,0.720669063672925,0.267454272754636,0.00395299711968316,0.0039680185092953,Topic_2,0.720669063672925,32,103.803105667915,1.2925541903431,Dining & Hospitality,,,
11589,0.0102174446452441,0.0102045828078404,0.173613757402427,0.0102129258128559,0.795751289331633,Topic_5,0.795751289331633,12,103.804040850765,1.29303979911165,Retail & Personal Care,,,
11599,0.0111114112113619,0.0110879591495486,0.0111080924704558,0.326328227178115,0.640364309990519,Topic_5,0.640364309990519,11,103.803102089921,1.2942246704165,Retail & Personal Care,,,
11609,0.0228529600667408,0.0229327022224125,0.611113383041449,0.0228628400068605,0.320238114662537,Topic_3,0.611113383041449,5,103.802106706707,1.29179085275237,Mixed-Use & Community,,,
12021,0.0354117077185152,0.0354096302272583,0.0353863617978564,0.0353910759771755,0.858401224279195,Topic_5,0.858401224279195,3,103.782361379569,1.31907560516042,Retail & Personal Care,,,
12031,0.00484725468486575,0.625847681586413,0.00484970347805868,0.00484136155546138,0.359613998695201,Topic_2,0.625847681586413,26,103.779720958682,1.32077975233039,Dining & Hospitality,,,
12039,0.0354084500408569,0.035473829156221,0.0354452352805326,0.0354375959548073,0.858234889567582,Topic_5,0.858234889567582,3,103.78028533829,1.32103501138203,Retail & Personal Care,,,
12041,0.0354707560946165,0.0353996419194958,0.0353900331714948,0.0354045601378412,0.858335008676552,Topic_5,0.858335008676552,3,103.776446607196,1.32050976706274,Retail & Personal Care,,,
12049,0.0277851907416814,0.027855088729702,0.0277718272129346,0.0277842435972476,0.888803649718434,Topic_5,0.888803649718434,4,103.776650313375,1.32094709785833,Retail & Personal Care,,,
12051,0.0169078705497957,0.112022604381324,0.0169003013693777,0.0168753785317005,0.837293845167802,Topic_5,0.837293845167802,7,103.773623440883,1.31975453103733,Retail & Personal Care,,,
12061,0.00173122727114956,0.391206730237158,0.306102860365759,0.0524446146093827,0.248514567516551,Topic_2,0.391206730237158,74,103.77078539871,1.32167523073842,Dining & Hospitality,,,
12071,0.0277670898243929,0.0277825155035979,0.0277735303435479,0.0277879736143952,0.888888890714066,Topic_5,0.888888890714066,4,103.772199799162,1.32405364433153,Retail & Personal Care,,,
12081,0.0354588384118374,0.0354769114294818,0.0354508256285411,0.85816480505904,0.0354486194710993,Topic_4,0.85816480505904,3,103.775642112476,1.32679411985734,Industrial & Automotive,,,
12091,0.0428367181464132,0.474942812151244,0.00362294758673031,0.0036191299528364,0.474978392162776,Topic_5,0.474978392162776,35,103.776840259701,1.3286208809852,Retail & Personal Care,,,
12099,0.035397835517907,0.0354221171057044,0.0353878373036229,0.0354024875234432,0.858389722549322,Topic_5,0.858389722549322,3,103.776735982725,1.32801488858235,Retail & Personal Care,,,
12101,0.222677652078239,0.688496471896192,0.082768143295146,0.00302722139350486,0.00303051133691778,Topic_2,0.688496471896192,42,103.777692614193,1.33252105495911,Dining & Hospitality,,,
12109,0.0228824892022563,0.908468866723051,0.0228725728837824,0.022856369522612,0.0229197016682982,Topic_2,0.908468866723051,5,103.777972611556,1.33106894188385,Dining & Hospitality,,,
12121,0.0121312251973108,0.625666521507723,0.012139323333984,0.0121184222581283,0.337944507702854,Topic_2,0.625666521507723,10,103.787034554867,1.31159224629411,Dining & Hospitality,,,
12129,0.00450367477905592,0.630765042728343,0.00451246536148439,0.00450450762240789,0.355714309508709,Topic_2,0.630765042728343,28,103.787343588672,1.31186586115415,Dining & Hospitality,,,
12131,0.0228845635785812,0.205465857991257,0.72587817919967,0.0228530962522825,0.0229183029782094,Topic_3,0.72587817919967,5,103.785053138963,1.31416017842612,Mixed-Use & Community,,,
12139,0.0354183824711597,0.0353926498875781,0.0353865795814701,0.0353922250200164,0.858410163039776,Topic_5,0.858410163039776,3,103.784957559935,1.31459569764765,Retail & Personal Care,,,
12149,0.00824953874873105,0.180776399705015,0.00825910257085471,0.00824772617759787,0.794467232797802,Topic_5,0.794467232797802,15,103.782736955428,1.31572383340435,Retail & Personal Care,,,
12151,0.0353879575400545,0.0354095056056947,0.0353854823255346,0.0353903217552001,0.858426732773516,Topic_5,0.858426732773516,3,103.781304215577,1.31861166958504,Retail & Personal Care,,,
12169,0.141186445825532,0.273348533323506,0.0110984156891914,0.0110885958014295,0.563278009360341,Topic_5,0.563278009360341,11,103.77717456412,1.31912507277088,Retail & Personal Care,,,
12179,0.0228602874080893,0.0228522447859242,0.0228488268655731,0.0228506549353344,0.908587986005079,Topic_5,0.908587986005079,5,103.776929788987,1.31676189744258,Retail & Personal Care,,,
12189,0.00775321805790645,0.765495847197574,0.00776689372657585,0.00775070853314544,0.211233332484798,Topic_2,0.765495847197574,16,103.780146744509,1.31638801034675,Dining & Hospitality,,,
12199,0.163521413085857,0.0133924609808667,0.0133834026812015,0.0133814635348156,0.796321259717259,Topic_5,0.796321259717259,9,103.778139078667,1.31546831028067,Retail & Personal Care,,,
12201,0.309511824071572,0.33393068583275,0.00525667773496778,0.346054853629063,0.0052459587316468,Topic_4,0.346054853629063,24,103.763976130851,1.3266934105213,Industrial & Automotive,,,
12209,0.00881628058648988,0.0640898992566575,0.00882205962642607,0.514496755189518,0.403775005340909,Topic_4,0.514496755189518,14,103.764334632523,1.32632805847616,Industrial & Automotive,,,
13011,0.686442772276088,0.0278177286376598,0.0277734450763007,0.0277823036415675,0.230183750368384,Topic_1,0.686442772276088,4,103.819251477912,1.30648607783196,Education & Professional Services,,,
13019,0.000925911991211293,0.000925755595971588,0.432328968376478,0.000924417330067126,0.564894946706271,Topic_5,0.564894946706271,139,103.819327405318,1.30694388305816,Retail & Personal Care,,,
13021,0.00626888009144691,0.6869797478908,0.00625560816716283,0.00625160269331283,0.294244161157278,Topic_2,0.6869797478908,20,103.814350390665,1.30633671667874,Dining & Hospitality,,,
13029,0.0102441039361779,0.959110281877866,0.0102092747129049,0.0102173403972585,0.0102189990757928,Topic_2,0.959110281877866,12,103.81377265488,1.30663119145446,Dining & Hospitality,,,
13031,0.504478026303943,0.167511646947707,0.00408791575661217,0.217347960951956,0.106574450039782,Topic_1,0.504478026303943,31,103.817135186119,1.29930980955803,Education & Professional Services,,,
13039,0.00881711218569993,0.146818239815805,0.343581453392256,0.00882111236153496,0.491962082244705,Topic_5,0.491962082244705,14,103.817443228309,1.29982278983384,Retail & Personal Care,,,
